Car_Number,Arrive,Depart,Wait,Direction
6957,31447,31466,19,W
6967,31463,31468,5,E
6961,31452,31468,16,W
6970,31469,31470,1,E
6963,31457,31470,13,W
6966,31462,31472,10,W
6968,31467,31474,7,W
6973,31475,31476,1,E
6971,31472,31476,4,W
6975,31477,31478,1,W
6976,31481,31482,1,E
6977,31482,31482,0,W
6980,31487,31488,1,E
6981,31487,31488,1,W
6983,31492,31492,0,W
6984,31493,31494,1,E
6985,31497,31498,1,W
6986,31499,31560,61,E
6989,31502,31560,58,W
6990,31505,31562,57,E
6991,31507,31562,55,W
6993,31511,31564,53,E
6994,31512,31564,52,W
6997,31517,31566,49,E
6998,31517,31566,49,W
7000,31523,31568,45,E
6999,31522,31568,46,W
7004,31529,31570,41,E
7003,31527,31570,43,W
7007,31535,31572,37,E
7006,31532,31572,40,W
7011,31541,31574,33,E
7008,31537,31574,37,W
7013,31547,31576,29,E
7012,31542,31576,34,W
7018,31553,31578,25,E
7014,31547,31578,31,W
7021,31559,31580,21,E
7017,31552,31580,28,W
7025,31565,31582,17,E
7020,31557,31582,25,W
7027,31571,31584,13,E
7022,31562,31584,22,W
7030,31577,31586,9,E
7026,31567,31586,19,W
7035,31583,31588,5,E
7029,31572,31588,16,W
7038,31589,31590,1,E
7031,31577,31590,13,W
7034,31582,31592,10,W
7036,31587,31594,7,W
7041,31595,31596,1,E
7040,31592,31596,4,W
7043,31597,31598,1,W
7044,31601,31602,1,E
7045,31602,31602,0,W
7048,31607,31608,1,E
7049,31607,31608,1,W
7051,31612,31612,0,W
7052,31613,31614,1,E
7054,31617,31618,1,W
7055,31619,31680,61,E
7057,31622,31680,58,W
7058,31625,31682,57,E
7059,31627,31682,55,W
7062,31631,31684,53,E
7063,31632,31684,52,W
7065,31637,31686,49,E
7066,31637,31686,49,W
7069,31643,31688,45,E
7067,31642,31688,46,W
7072,31649,31690,41,E
7071,31647,31690,43,W
7075,31655,31692,37,E
7074,31652,31692,40,W
7079,31661,31694,33,E
7077,31657,31694,37,W
7081,31667,31696,29,E
7080,31662,31696,34,W
7086,31673,31698,25,E
7082,31667,31698,31,W
7089,31679,31700,21,E
7085,31672,31700,28,W
7093,31685,31702,17,E
7088,31677,31702,25,W
7095,31691,31704,13,E
7091,31682,31704,22,W
7099,31697,31706,9,E
7094,31687,31706,19,W
7103,31703,31708,5,E
7097,31692,31708,16,W
7107,31709,31710,1,E
7100,31697,31710,13,W
7102,31702,31712,10,W
7104,31707,31714,7,W
7109,31715,31716,1,E
7108,31712,31716,4,W
7111,31717,31718,1,W
7113,31721,31722,1,E
7114,31722,31722,0,W
7116,31727,31728,1,E
7117,31727,31728,1,W
7119,31732,31732,0,W
7120,31733,31734,1,E
7122,31737,31738,1,W
7123,31739,31800,61,E
7125,31742,31800,58,W
7126,31745,31802,57,E
7128,31747,31802,55,W
7130,31751,31804,53,E
7131,31752,31804,52,W
7133,31757,31806,49,E
7134,31757,31806,49,W
7137,31763,31808,45,E
7136,31762,31808,46,W
7140,31769,31810,41,E
7139,31767,31810,43,W
7144,31775,31812,37,E
7142,31772,31812,40,W
7147,31781,31814,33,E
7145,31777,31814,37,W
7150,31787,31816,29,E
7148,31782,31816,34,W
7154,31793,31818,25,E
7151,31787,31818,31,W
7158,31799,31820,21,E
7153,31792,31820,28,W
7161,31805,31822,17,E
7156,31797,31822,25,W
7163,31811,31824,13,E
7159,31802,31824,22,W
7167,31817,31826,9,E
7162,31807,31826,19,W
7171,31823,31828,5,E
7166,31812,31828,16,W
7175,31829,31830,1,E
7168,31817,31830,13,W
7170,31822,31832,10,W
7173,31827,31834,7,W
7177,31835,31836,1,E
7176,31832,31836,4,W
7179,31837,31838,1,W
7181,31841,31842,1,E
7182,31842,31842,0,W
7184,31847,31848,1,E
7185,31847,31848,1,W
7188,31852,31852,0,W
7189,31853,31854,1,E
7190,31857,31858,1,W
7191,31859,31920,61,E
7193,31862,31920,58,W
7195,31865,31922,57,E
7196,31867,31922,55,W
7198,31871,31924,53,E
7199,31872,31924,52,W
7202,31877,31926,49,E
7203,31877,31926,49,W
7205,31883,31928,45,E
7204,31882,31928,46,W
7208,31889,31930,41,E
7207,31887,31930,43,W
7212,31895,31932,37,E
7211,31892,31932,40,W
7215,31901,31934,33,E
7213,31897,31934,37,W
7218,31907,31936,29,E
7216,31902,31936,34,W
7222,31913,31938,25,E
7219,31907,31938,31,W
7226,31919,31940,21,E
7221,31912,31940,28,W
7229,31925,31942,17,E
7225,31917,31942,25,W
7232,31931,31944,13,E
7227,31922,31944,22,W
7235,31937,31946,9,E
7230,31927,31946,19,W
7240,31943,31948,5,E
7234,31932,31948,16,W
7243,31949,31950,1,E
7236,31937,31950,13,W
7239,31942,31952,10,W
7241,31947,31954,7,W
7246,31955,31956,1,E
7244,31952,31956,4,W
7248,31957,31958,1,W
7249,31961,31962,1,E
7250,31962,31962,0,W
7252,31967,31968,1,E
7253,31967,31968,1,W
7256,31972,31972,0,W
7257,31973,31974,1,E
7258,31977,31978,1,W
7259,31979,32040,61,E
7262,31982,32040,58,W
7263,31985,32042,57,E
7264,31987,32042,55,W
7266,31991,32044,53,E
7267,31992,32044,52,W
7270,31997,32046,49,E
7271,31997,32046,49,W
7273,32003,32048,45,E
7272,32002,32048,46,W
7277,32009,32050,41,E
7276,32007,32050,43,W
7280,32015,32052,37,E
7279,32012,32052,40,W
7284,32021,32054,33,E
7281,32017,32054,37,W
7286,32027,32056,29,E
7285,32022,32056,34,W
7291,32033,32058,25,E
7287,32027,32058,31,W
7294,32039,32060,21,E
7289,32032,32060,28,W
7297,32045,32062,17,E
7293,32037,32062,25,W
7300,32051,32064,13,E
7295,32042,32064,22,W
7303,32057,32066,9,E
7299,32047,32066,19,W
7308,32063,32068,5,E
7302,32052,32068,16,W
7311,32069,32070,1,E
7304,32057,32070,13,W
7307,32062,32072,10,W
7309,32067,32074,7,W
7314,32075,32076,1,E
7313,32072,32076,4,W
7316,32077,32078,1,W
7317,32081,32082,1,E
7318,32082,32082,0,W
7321,32087,32088,1,E
7322,32087,32088,1,W
7324,32092,32092,0,W
7325,32093,32094,1,E
7326,32097,32098,1,W
7328,32099,32160,61,E
7330,32102,32160,58,W
7331,32105,32162,57,E
7332,32107,32162,55,W
7335,32111,32164,53,E
7336,32112,32164,52,W
7338,32117,32166,49,E
7339,32117,32166,49,W
7341,32123,32168,45,E
7340,32122,32168,46,W
7345,32129,32170,41,E
7344,32127,32170,43,W
7348,32135,32172,37,E
7347,32132,32172,40,W
7352,32141,32174,33,E
7350,32137,32174,37,W
7354,32147,32176,29,E
7353,32142,32176,34,W
7359,32153,32178,25,E
7355,32147,32178,31,W
7362,32159,32180,21,E
7358,32152,32180,28,W
7366,32165,32182,17,E
7361,32157,32182,25,W
7368,32171,32184,13,E
7363,32162,32184,22,W
7372,32177,32186,9,E
7367,32167,32186,19,W
7376,32183,32188,5,E
7370,32172,32188,16,W
7380,32189,32190,1,E
7373,32177,32190,13,W
7375,32182,32192,10,W
7377,32187,32194,7,W
7382,32195,32196,1,E
7381,32192,32196,4,W
7384,32197,32198,1,W
7385,32201,32202,1,E
7387,32202,32202,0,W
7389,32207,32208,1,E
7390,32207,32208,1,W
7392,32212,32212,0,W
7393,32213,32214,1,E
7395,32217,32218,1,W
7396,32219,32280,61,E
7398,32222,32280,58,W
7399,32225,32282,57,E
7400,32227,32282,55,W
7403,32231,32284,53,E
7404,32232,32284,52,W
7406,32237,32286,49,E
7407,32237,32286,49,W
7410,32243,32288,45,E
7409,32242,32288,46,W
7413,32249,32290,41,E
7412,32247,32290,43,W
7417,32255,32292,37,E
7415,32252,32292,40,W
7420,32261,32294,33,E
7418,32257,32294,37,W
7423,32267,32296,29,E
7421,32262,32296,34,W
7427,32273,32298,25,E
7424,32267,32298,31,W
7430,32279,32300,21,E
7426,32272,32300,28,W
7434,32285,32302,17,E
7429,32277,32302,25,W
7436,32291,32304,13,E
7432,32282,32304,22,W
7440,32297,32306,9,E
7435,32287,32306,19,W
7444,32303,32308,5,E
7438,32292,32308,16,W
7448,32309,32310,1,E
7441,32297,32310,13,W
7443,32302,32312,10,W
7446,32307,32314,7,W
7450,32315,32316,1,E
7449,32312,32316,4,W
7452,32317,32318,1,W
7454,32321,32322,1,E
7455,32322,32322,0,W
7457,32327,32328,1,E
7458,32327,32328,1,W
7461,32332,32332,0,W
7462,32333,32334,1,E
7463,32337,32338,1,W
7464,32339,32400,61,E
7466,32342,32400,58,W
7468,32345,32402,57,E
7469,32347,32402,55,W
7471,32351,32404,53,E
7472,32352,32404,52,W
7474,32357,32406,49,E
7475,32357,32406,49,W
7478,32363,32408,45,E
7477,32362,32408,46,W
7481,32369,32410,41,E
7480,32367,32410,43,W
7485,32375,32412,37,E
7484,32372,32412,40,W
7488,32381,32414,33,E
7486,32377,32414,37,W
7491,32387,32416,29,E
7489,32382,32416,34,W
7495,32393,32418,25,E
7492,32387,32418,31,W
7499,32399,32420,21,E
7494,32392,32420,28,W
7502,32405,32422,17,E
7498,32397,32422,25,W
7505,32412,32424,12,E
7500,32402,32424,22,W
7508,32419,32426,7,E
7503,32408,32426,18,W
7512,32426,32428,2,E
7507,32414,32428,14,W
7509,32420,32430,10,W
7513,32426,32432,6,W
7515,32433,32434,1,E
7514,32432,32434,2,W
7517,32438,32438,0,W
7519,32440,32440,0,E
7521,32444,32444,0,W
7522,32447,32448,1,E
7523,32450,32450,0,W
7525,32454,32454,0,E
7527,32456,32456,0,W
7528,32461,32520,59,E
7529,32462,32520,58,W
7531,32468,32522,54,E
7532,32468,32522,54,W
7536,32475,32524,49,E
7535,32474,32524,50,W
7538,32482,32526,44,E
7537,32480,32526,46,W
7542,32489,32528,39,E
7541,32486,32528,42,W
7545,32496,32530,34,E
7543,32492,32530,38,W
7548,32503,32532,29,E
7546,32498,32532,34,W
7551,32510,32534,24,E
7550,32504,32534,30,W
7556,32517,32536,19,E
7552,32510,32536,26,W
7559,32524,32538,14,E
7555,32516,32538,22,W
7562,32531,32540,9,E
7557,32522,32540,18,W
7565,32538,32542,4,E
7560,32528,32542,14,W
7564,32534,32544,10,W
7569,32545,32546,1,E
7566,32540,32546,6,W
7570,32546,32548,2,W
7571,32552,32552,0,E
7572,32552,32552,0,W
7574,32558,32558,0,W
7575,32559,32560,1,E
7578,32564,32564,0,W
7579,32566,32566,0,E
7580,32570,32570,0,W
7581,32573,32574,1,E
7584,32576,32576,0,W
7585,32580,32640,60,E
7586,32582,32640,58,W
7588,32587,32642,55,E
7589,32588,32642,54,W
7592,32594,32644,50,E
7593,32594,32644,50,W
7595,32601,32646,45,E
7594,32600,32646,46,W
7599,32608,32648,40,E
7598,32606,32648,42,W
7602,32615,32650,35,E
7600,32612,32650,38,W
7605,32622,32652,30,E
7603,32618,32652,34,W
7608,32629,32654,25,E
7607,32624,32654,30,W
7612,32636,32656,20,E
7609,32630,32656,26,W
7615,32643,32658,15,E
7613,32636,32658,22,W
7619,32650,32660,10,E
7614,32642,32660,18,W
7622,32657,32662,5,E
7617,32648,32662,14,W
7625,32664,32664,0,E
7621,32654,32664,10,W
7623,32660,32666,6,W
7627,32666,32668,2,W
7628,32671,32672,1,E
7629,32672,32672,0,W
7631,32678,32678,0,E
7632,32678,32678,0,W
7635,32684,32684,0,W
7636,32685,32686,1,E
7637,32690,32690,0,W
7638,32692,32692,0,E
7641,32696,32696,0,W
7642,32699,32760,61,E
7643,32702,32760,58,W
7645,32706,32762,56,E
7646,32708,32762,54,W
7648,32713,32764,51,E
7650,32714,32764,50,W
7651,32720,32766,46,E
7652,32720,32766,46,W
7656,32727,32768,41,E
7655,32726,32768,42,W
7659,32734,32770,36,E
7657,32732,32770,38,W
7662,32741,32772,31,E
7660,32738,32772,34,W
7665,32748,32774,26,E
7664,32744,32774,30,W
7669,32755,32776,21,E
7666,32750,32776,26,W
7671,32762,32778,16,E
7670,32756,32778,22,W
7675,32769,32780,11,E
7672,32762,32780,18,W
7679,32776,32782,6,E
7674,32768,32782,14,W
7681,32783,32784,1,E
7678,32774,32784,10,W
7680,32780,32786,6,W
7684,32786,32788,2,W
7685,32790,32790,0,E
7686,32792,32792,0,W
7688,32797,32798,1,E
7689,32798,32798,0,W
7692,32804,32804,0,E
7693,32804,32804,0,W
7694,32810,32810,0,W
7695,32811,32812,1,E
7698,32816,32816,0,W
7699,32818,32818,0,E
7702,32825,32880,55,E
7700,32822,32880,58,W
7705,32832,32882,50,E
7703,32828,32882,54,W
7708,32839,32884,45,E
7707,32834,32884,50,W
7712,32846,32886,40,E
7709,32840,32886,46,W
7715,32853,32888,35,E
7713,32846,32888,42,W
7719,32860,32890,30,E
7714,32852,32890,38,W
7722,32867,32892,25,E
7717,32858,32892,34,W
7725,32874,32894,20,E
7721,32864,32894,30,W
7728,32881,32896,15,E
7723,32870,32896,26,W
7731,32888,32898,10,E
7727,32876,32898,22,W
7736,32895,32900,5,E
7729,32882,32900,18,W
7738,32902,32902,0,E
7732,32888,32902,14,W
7735,32894,32904,10,W
7737,32900,32906,6,W
7741,32906,32908,2,W
7742,32909,32910,1,E
7743,32912,32912,0,W
7745,32916,32916,0,E
7746,32918,32918,0,W
7748,32923,32924,1,E
7750,32924,32924,0,W
7751,32930,32930,0,E
7752,32930,32930,0,W
7755,32936,32936,0,W
7756,32937,32938,1,E
7759,32944,33000,56,E
7757,32942,33000,58,W
7762,32951,33002,51,E
7760,32948,33002,54,W
7765,32958,33004,46,E
7764,32954,33004,50,W
7769,32965,33006,41,E
7766,32960,33006,46,W
7771,32972,33008,36,E
7770,32966,33008,42,W
7775,32979,33010,31,E
7772,32972,33010,38,W
7779,32986,33012,26,E
7774,32978,33012,34,W
7781,32993,33014,21,E
7778,32984,33014,30,W
7785,33000,33016,16,E
7780,32990,33016,26,W
7788,33007,33018,11,E
7784,32996,33018,22,W
7792,33014,33020,6,E
7786,33002,33020,18,W
7795,33021,33022,1,E
7789,33008,33022,14,W
7793,33014,33024,10,W
7794,33020,33026,6,W
7799,33028,33028,0,E
7798,33026,33028,2,W
7800,33032,33032,0,W
7802,33035,33036,1,E
7803,33038,33038,0,W
7805,33042,33042,0,E
7807,33044,33044,0,W
7808,33049,33050,1,E
7809,33050,33050,0,W
7812,33056,33056,0,E
7813,33056,33056,0,W
7815,33063,33120,57,E
7814,33062,33120,58,W
7819,33070,33122,52,E
7817,33068,33122,54,W
7822,33077,33124,47,E
7821,33074,33124,50,W
7825,33084,33126,42,E
7823,33080,33126,46,W
7828,33091,33128,37,E
7827,33086,33128,42,W
7831,33098,33130,32,E
7829,33092,33130,38,W
7836,33105,33132,27,E
7832,33098,33132,34,W
7838,33112,33134,22,E
7835,33104,33134,30,W
7842,33119,33136,17,E
7837,33110,33136,26,W
7845,33126,33138,12,E
7841,33116,33138,22,W
7848,33133,33140,7,E
7843,33122,33140,18,W
7851,33140,33142,2,E
7846,33128,33142,14,W
7850,33134,33144,10,W
7852,33140,33146,6,W
7856,33147,33148,1,E
7855,33146,33148,2,W
7857,33152,33152,0,W
7859,33154,33154,0,E
7860,33158,33158,0,W
7862,33161,33162,1,E
7864,33164,33164,0,W
7865,33168,33168,0,E
7866,33170,33170,0,W
7869,33175,33176,1,E
7870,33176,33176,0,W
7871,33182,33240,58,E
7872,33182,33240,58,W
7875,33189,33242,53,E
7874,33188,33242,54,W
7879,33196,33244,48,E
7878,33194,33244,50,W
7881,33203,33246,43,E
7880,33200,33246,46,W
7885,33210,33248,38,E
7884,33206,33248,42,W
7888,33217,33250,33,E
7886,33212,33250,38,W
7892,33224,33252,28,E
7889,33218,33252,34,W
7895,33231,33254,23,E
7893,33224,33254,30,W
7899,33238,33256,18,E
7894,33230,33256,26,W
7902,33245,33258,13,E
7898,33236,33258,22,W
7905,33252,33260,8,E
7900,33242,33260,18,W
7908,33259,33262,3,E
7903,33248,33262,14,W
7907,33254,33264,10,W
7912,33266,33266,0,E
7909,33260,33266,6,W
7913,33266,33268,2,W
7914,33272,33272,0,W
7915,33273,33274,1,E
7917,33278,33278,0,W
7919,33280,33280,0,E
7921,33284,33284,0,W
7922,33287,33288,1,E
7923,33290,33290,0,W
7925,33294,33294,0,E
7927,33296,33296,0,W
7928,33301,33360,59,E
7929,33302,33360,58,W
7931,33308,33362,54,E
7932,33308,33362,54,W
7936,33315,33364,49,E
7935,33314,33364,50,W
7938,33322,33366,44,E
7937,33320,33366,46,W
7942,33329,33368,39,E
7941,33326,33368,42,W
7945,33336,33370,34,E
7943,33332,33370,38,W
7948,33343,33372,29,E
7946,33338,33372,34,W
7951,33350,33374,24,E
7950,33344,33374,30,W
7956,33357,33376,19,E
7952,33350,33376,26,W
7959,33364,33378,14,E
7955,33356,33378,22,W
7962,33371,33380,9,E
7957,33362,33380,18,W
7965,33378,33382,4,E
7960,33368,33382,14,W
7964,33374,33384,10,W
7969,33385,33386,1,E
7966,33380,33386,6,W
7970,33386,33388,2,W
7971,33392,33392,0,E
7972,33392,33392,0,W
7974,33398,33398,0,W
7975,33399,33400,1,E
7978,33404,33404,0,W
7979,33406,33406,0,E
7980,33410,33410,0,W
7981,33413,33414,1,E
7984,33416,33416,0,W
7985,33420,33480,60,E
7986,33422,33480,58,W
7988,33427,33482,55,E
7989,33428,33482,54,W
7992,33434,33484,50,E
7993,33434,33484,50,W
7995,33441,33486,45,E
7994,33440,33486,46,W
7999,33448,33488,40,E
7998,33446,33488,42,W
8002,33455,33490,35,E
8000,33452,33490,38,W
8005,33462,33492,30,E
8003,33458,33492,34,W
8008,33469,33494,25,E
8007,33464,33494,30,W
8012,33476,33496,20,E
8009,33470,33496,26,W
8015,33483,33498,15,E
8013,33476,33498,22,W
8019,33490,33500,10,E
8014,33482,33500,18,W
8022,33497,33502,5,E
8017,33488,33502,14,W
8025,33504,33504,0,E
8021,33494,33504,10,W
8023,33500,33506,6,W
8027,33506,33508,2,W
8028,33511,33512,1,E
8029,33512,33512,0,W
8031,33518,33518,0,E
8032,33518,33518,0,W
8035,33524,33524,0,W
8036,33525,33526,1,E
8037,33530,33530,0,W
8038,33532,33532,0,E
8041,33536,33536,0,W
8042,33539,33600,61,E
8043,33542,33600,58,W
8045,33546,33602,56,E
8046,33548,33602,54,W
8048,33553,33604,51,E
8050,33554,33604,50,W
8051,33560,33606,46,E
8052,33560,33606,46,W
8056,33567,33608,41,E
8055,33566,33608,42,W
8059,33574,33610,36,E
8057,33572,33610,38,W
8062,33581,33612,31,E
8060,33578,33612,34,W
8065,33588,33614,26,E
8064,33584,33614,30,W
8069,33595,33616,21,E
8066,33590,33616,26,W
8071,33602,33618,16,E
8070,33596,33618,22,W
8075,33609,33620,11,E
8072,33602,33620,18,W
8079,33616,33622,6,E
8074,33608,33622,14,W
8081,33623,33624,1,E
8078,33614,33624,10,W
8080,33620,33626,6,W
8084,33626,33628,2,W
8085,33630,33630,0,E
8086,33632,33632,0,W
8088,33637,33638,1,E
8089,33638,33638,0,W
8092,33644,33644,0,E
8093,33644,33644,0,W
8094,33650,33650,0,W
8095,33651,33652,1,E
8098,33656,33656,0,W
8099,33658,33658,0,E
8102,33665,33720,55,E
8100,33662,33720,58,W
8105,33672,33722,50,E
8103,33668,33722,54,W
8108,33679,33724,45,E
8107,33674,33724,50,W
8112,33686,33726,40,E
8109,33680,33726,46,W
8115,33693,33728,35,E
8113,33686,33728,42,W
8119,33700,33730,30,E
8114,33692,33730,38,W
8122,33707,33732,25,E
8117,33698,33732,34,W
8125,33714,33734,20,E
8121,33704,33734,30,W
8128,33721,33736,15,E
8123,33710,33736,26,W
8131,33728,33738,10,E
8127,33716,33738,22,W
8136,33735,33740,5,E
8129,33722,33740,18,W
8138,33742,33742,0,E
8132,33728,33742,14,W
8135,33734,33744,10,W
8137,33740,33746,6,W
8141,33746,33748,2,W
8142,33749,33750,1,E
8143,33752,33752,0,W
8145,33756,33756,0,E
8146,33758,33758,0,W
8148,33763,33764,1,E
8150,33764,33764,0,W
8151,33770,33770,0,E
8152,33770,33770,0,W
8155,33776,33776,0,W
8156,33777,33778,1,E
8159,33784,33840,56,E
8157,33782,33840,58,W
8162,33791,33842,51,E
8160,33788,33842,54,W
8165,33798,33844,46,E
8164,33794,33844,50,W
8169,33805,33846,41,E
8166,33800,33846,46,W
8171,33812,33848,36,E
8170,33806,33848,42,W
8175,33819,33850,31,E
8172,33812,33850,38,W
8179,33826,33852,26,E
8174,33818,33852,34,W
8181,33833,33854,21,E
8178,33824,33854,30,W
8185,33840,33856,16,E
8180,33830,33856,26,W
8188,33847,33858,11,E
8184,33836,33858,22,W
8192,33854,33860,6,E
8186,33842,33860,18,W
8195,33861,33862,1,E
8189,33848,33862,14,W
8193,33854,33864,10,W
8194,33860,33866,6,W
8199,33868,33868,0,E
8198,33866,33868,2,W
8200,33872,33872,0,W
8202,33875,33876,1,E
8203,33878,33878,0,W
8205,33882,33882,0,E
8207,33884,33884,0,W
8208,33889,33890,1,E
8209,33890,33890,0,W
8212,33896,33896,0,E
8213,33896,33896,0,W
8215,33903,33960,57,E
8214,33902,33960,58,W
8219,33910,33962,52,E
8217,33908,33962,54,W
8222,33917,33964,47,E
8221,33914,33964,50,W
8225,33924,33966,42,E
8223,33920,33966,46,W
8228,33931,33968,37,E
8227,33926,33968,42,W
8231,33938,33970,32,E
8229,33932,33970,38,W
8236,33945,33972,27,E
8232,33938,33972,34,W
8238,33952,33974,22,E
8235,33944,33974,30,W
8242,33959,33976,17,E
8237,33950,33976,26,W
8245,33966,33978,12,E
8241,33956,33978,22,W
8248,33973,33980,7,E
8243,33962,33980,18,W
8251,33980,33982,2,E
8246,33968,33982,14,W
8250,33974,33984,10,W
8252,33980,33986,6,W
8256,33987,33988,1,E
8255,33986,33988,2,W
8257,33992,33992,0,W
8259,33994,33994,0,E
8260,33998,33998,0,W
8262,34001,34002,1,E
8264,34004,34004,0,W
8265,34008,34008,0,E
8266,34010,34010,0,W
8269,34015,34016,1,E
8270,34016,34016,0,W
8271,34022,34080,58,E
8272,34022,34080,58,W
8275,34029,34082,53,E
8274,34028,34082,54,W
8279,34036,34084,48,E
8278,34034,34084,50,W
8281,34043,34086,43,E
8280,34040,34086,46,W
8285,34050,34088,38,E
8284,34046,34088,42,W
8288,34057,34090,33,E
8286,34052,34090,38,W
8292,34064,34092,28,E
8289,34058,34092,34,W
8295,34071,34094,23,E
8293,34064,34094,30,W
8299,34078,34096,18,E
8294,34070,34096,26,W
8302,34085,34098,13,E
8298,34076,34098,22,W
8305,34092,34100,8,E
8300,34082,34100,18,W
8308,34099,34102,3,E
8303,34088,34102,14,W
8307,34094,34104,10,W
8312,34106,34106,0,E
8309,34100,34106,6,W
8313,34106,34108,2,W
8314,34112,34112,0,W
8315,34113,34114,1,E
8317,34118,34118,0,W
8319,34120,34120,0,E
8321,34124,34124,0,W
8322,34127,34128,1,E
8323,34130,34130,0,W
8325,34134,34134,0,E
8327,34136,34136,0,W
8328,34141,34200,59,E
8329,34142,34200,58,W
8331,34148,34202,54,E
8332,34148,34202,54,W
8336,34155,34204,49,E
8335,34154,34204,50,W
8338,34162,34206,44,E
8337,34160,34206,46,W
8342,34169,34208,39,E
8341,34166,34208,42,W
8345,34176,34210,34,E
8343,34172,34210,38,W
8348,34183,34212,29,E
8346,34178,34212,34,W
8351,34190,34214,24,E
8350,34184,34214,30,W
8356,34197,34216,19,E
8352,34190,34216,26,W
8359,34204,34218,14,E
8355,34196,34218,22,W
8362,34211,34220,9,E
8357,34202,34220,18,W
8365,34218,34222,4,E
8360,34208,34222,14,W
8364,34214,34224,10,W
